"","label","text","kelas","sentiment"
"902",5,"received it am wearing it now   quite comfortable but not recommended support as a sports bra for vigorous exercise if youre just doing strengthresistance exercise   fine  oh ya but if u have love handles the rubber below may roll up haha but   really very cheap no complaints  ","1","Positif"
"903",5,"i really like this product super nice and comfortable very fast deliveries","1","Positif"
"904",3,"item says size lxl but looks like xs no size indication on the clothing but able to fit because material is soft and stretchable and looks like a free size yoga bra bra sponge will move around","1","Positif"
"905",4,"im a c and got size sm and   a bit loose at the back the material is soft but quite thin not suitable for high impact sports or running more suitable for walking or casual wear the colour is also a bit odd irl","1","Positif"
"906",3,"material rides up once in awhile other than that   fairly ok","1","Positif"
"907",5,"fast delivery item as picture ","1","Positif"
"908",5,"repeated purchase i like the material and fit","1","Positif"
"909",5,"received in gd condition  ","1","Positif"
"910",5,"repeated order gd material  ","1","Positif"
"911",5,"products come in good condition materials suitable for price","1","Positif"
"912",5,"item was delivered pretty fast and in good condition thanks","1","Positif"
"913",5,"item in good condition and good fit","1","Positif"
"914",5,"delivery was faster than expected padding is good cos its thick but size is smaller than expected ordered m but looks like its an s next time will order one size up","1","Positif"
"915",5,"good quality  fast delivery","1","Positif"
"916",5,"great item visually havent try","1","Positif"
"917",3,"slow delivery and shopee sucks as a platform","1","Positif"
"918",2,"uncomfortable rode with it for  hours today and it was just unpleasant it padded the butt area but the tights material isnt good","0","Negatif"
"919",5,"looks good hope it fits n lasts well","1","Positif"
"920",5,"prompt delivery item well received and as advertised look forward to next order","1","Positif"
"921",5,"good quality and value for money","1","Positif"
"922",5,"great product fits really well affordable price and item came as how it was in picture","1","Positif"
"923",5,"received in good order feels good but too small for me","1","Positif"
"924",5,"good quality and packaging accidentally bought the wrong size usually these products are  size smaller than normal didnt expect xxl to be huge ","1","Positif"
"925",3,"see picture disparity in sizes beware when purchase white color bra rest of color is ok seller said size info upload is mistake only apologise smaller chest will find it loose","1","Positif"
"926",5,"nice i like itwill order morequality is goodsame as  shown in picturefast deliverythnks seller","1","Positif"
"927",5,"very comfortable and secure padding is very soft and nice too adjustable strap will buy again","1","Positif"
"928",5,"like the material yet to try on but guess should be comfortable ","1","Positif"
"929",5,"very good buy cheap fast and comfortable will get more colours","1","Positif"
"930",4,"a little tight","1","Positif"
"931",5,"item as per description","1","Positif"
"932",4,"looks good","1","Positif"
"933",5,"these cycling bib underpants are of very high quality it is made of light and durable materials that provide cooling when you put them on the sponge are firm to absorb the vibration and shocks there are many gel sponge sewn on these underpants but not thick or uncomfortable","1","Positif"
"934",5,"as advertised considerably fast even during this lockdown period satisfied","1","Positif"
"935",5,"looks about right yet to try yet fast shipping and decent","1","Positif"
"936",5,"delivery time was reasonably good well packaged ive tried the item satisfied i hope to see those cool gel types at a cheaper pricing recommended thank you","1","Positif"
"937",5,"nice","1","Positif"
"938",5,"shipping was fast considering the coronavirus situation looks like photos hope it works well bought for bicycle riding","1","Positif"
"939",5,"comfortable and size just right value for money","1","Positif"
"940",5,"good packaging will try it out soon as i bought the longer version as well","1","Positif"
"941",5,"quite fast deliver less than a week look look with the price yet to try it for a ride but worth the trybuy","1","Positif"
"942",5,"item was packed nicely great material thou have yet to try","1","Positif"
"943",5,"super nice material didnt expect much because its soooo cheap sm fits well for a b might be slighty tight but its a sports bra and it supports well will repeat purchase","1","Positif"
"944",5,"the material is somehow thin the padding inside the cloth is quite small worth the price you paid","1","Positif"
"945",5,"very comfy and value for money  definitely a great buy and would loved to repeat order from seller again ","1","Positif"
"946",5,"will buy again","1","Positif"
"947",5,"liked it so muchgood qualityexactly like a pics","1","Positif"
"948",5,"the product has arrivedgood quality thank you","1","Positif"
"949",5,"very comfortable","1","Positif"
"950",5,"nice","1","Positif"
"951",5,"very good deal items are exact to picture and of good quality","1","Positif"
"952",5,"items arrived in good order good quality and good value size is exactly as described in table will try them out and probably order more","1","Positif"
"953",5,"good quality highly recommended","1","Positif"
"954",5,"great as described","1","Positif"
"955",5,"received my foam rollers the rounded rumble one is really good","1","Positif"
"956",5,"item as described good value for money solid material worth it","1","Positif"
"957",5,"worth it comfortable and pretty  the clothes are put in a zip beg ","1","Positif"
